item_id,order_id,product_id,quantity,unit_price_idr,subtotal_idr
ITM002412,ORD001461,PRD290,1,279000,279000
ITM002413,ORD001461,PRD036,1,299000,299000
ITM002414,ORD001461,PRD068,1,129000,129000
ITM002415,ORD001462,PRD045,2,49000,98000
ITM002416,ORD001463,PRD167,1,149000,149000
ITM002417,ORD001463,PRD046,1,199000,199000
ITM002418,ORD001464,PRD215,1,89000,89000
ITM002419,ORD001464,PRD048,1,69000,69000
ITM002420,ORD001465,PRD164,1,49000,49000
ITM002421,ORD001465,PRD081,1,229000,229000
ITM002422,ORD001466,PRD021,1,549000,549000
ITM002423,ORD001467,PRD170,1,349000,349000
ITM002424,ORD001467,PRD146,1,329000,329000
ITM002425,ORD001467,PRD207,1,199000,199000
ITM002426,ORD001468,PRD194,1,119000,119000
ITM002427,ORD001469,PRD161,1,179000,179000
ITM002428,ORD001470,PRD297,1,349000,349000
ITM002429,ORD001471,PRD203,1,59000,59000
ITM002430,ORD001472,PRD189,2,399000,798000
ITM002431,ORD001473,PRD242,1,449000,449000
ITM002432,ORD001473,PRD024,1,149000,149000
ITM002433,ORD001474,PRD098,1,299000,299000
ITM002434,ORD001474,PRD079,1,499000,499000
ITM002435,ORD001474,PRD086,1,329000,329000
ITM002436,ORD001475,PRD169,1,179000,179000
ITM002437,ORD001475,PRD102,2,59000,118000
ITM002438,ORD001476,PRD259,1,599000,599000
ITM002439,ORD001476,PRD080,1,329000,329000
ITM002440,ORD001476,PRD160,1,79000,79000
ITM002441,ORD001477,PRD259,2,599000,1198000
ITM002442,ORD001477,PRD082,1,229000,229000
ITM002443,ORD001478,PRD290,2,279000,558000
ITM002444,ORD001479,PRD085,3,129000,387000
ITM002445,ORD001479,PRD243,1,279000,279000
ITM002446,ORD001480,PRD153,1,179000,179000
ITM002447,ORD001480,PRD198,3,149000,447000
ITM002448,ORD001480,PRD045,2,49000,98000
ITM002449,ORD001481,PRD126,1,279000,279000
ITM002450,ORD001481,PRD185,1,599000,599000
ITM002451,ORD001481,PRD043,1,149000,149000
ITM002452,ORD001482,PRD279,1,449000,449000
ITM002453,ORD001482,PRD127,1,199000,199000
ITM002454,ORD001482,PRD015,1,449000,449000
ITM002455,ORD001483,PRD283,1,249000,249000
ITM002456,ORD001483,PRD002,1,329000,329000
ITM002457,ORD001484,PRD111,1,449000,449000
ITM002458,ORD001485,PRD219,1,229000,229000
ITM002459,ORD001485,PRD248,2,299000,598000
ITM002460,ORD001486,PRD008,1,549000,549000
ITM002461,ORD001486,PRD004,1,199000,199000
ITM002462,ORD001487,PRD151,2,249000,498000
ITM002463,ORD001488,PRD059,3,399000,1197000
ITM002464,ORD001488,PRD239,1,179000,179000
ITM002465,ORD001489,PRD122,1,119000,119000
ITM002466,ORD001490,PRD086,1,329000,329000
ITM002467,ORD001490,PRD058,1,299000,299000
ITM002468,ORD001490,PRD195,1,149000,149000
ITM002469,ORD001491,PRD197,1,199000,199000
ITM002470,ORD001491,PRD083,1,49000,49000
ITM002471,ORD001492,PRD198,1,149000,149000
ITM002472,ORD001493,PRD004,1,199000,199000
ITM002473,ORD001493,PRD092,1,69000,69000
ITM002474,ORD001494,PRD174,1,69000,69000
ITM002475,ORD001495,PRD015,1,449000,449000
ITM002476,ORD001495,PRD230,1,129000,129000
ITM002477,ORD001496,PRD232,1,49000,49000
ITM002478,ORD001497,PRD165,1,129000,129000
ITM002479,ORD001497,PRD168,1,79000,79000
ITM002480,ORD001498,PRD061,2,599000,1198000
ITM002481,ORD001498,PRD281,1,149000,149000
ITM002482,ORD001499,PRD021,1,549000,549000
ITM002483,ORD001499,PRD187,1,49000,49000
ITM002484,ORD001500,PRD026,1,179000,179000
ITM002485,ORD001501,PRD131,1,99000,99000
ITM002486,ORD001501,PRD029,1,499000,499000
ITM002487,ORD001502,PRD141,1,449000,449000
ITM002488,ORD001502,PRD172,1,59000,59000
ITM002489,ORD001503,PRD079,2,499000,998000
ITM002490,ORD001504,PRD180,3,279000,837000
ITM002491,ORD001505,PRD094,1,89000,89000
ITM002492,ORD001505,PRD273,1,179000,179000
ITM002493,ORD001506,PRD174,1,69000,69000
ITM002494,ORD001507,PRD271,1,129000,129000
ITM002495,ORD001508,PRD123,1,89000,89000
ITM002496,ORD001509,PRD121,2,89000,178000
ITM002497,ORD001510,PRD069,1,229000,229000
ITM002498,ORD001511,PRD112,1,249000,249000
ITM002499,ORD001512,PRD149,2,549000,1098000
ITM002500,ORD001513,PRD284,1,399000,399000
ITM002501,ORD001513,PRD273,1,179000,179000
ITM002502,ORD001514,PRD252,1,49000,49000
ITM002503,ORD001515,PRD271,2,129000,258000
ITM002504,ORD001516,PRD113,1,499000,499000
ITM002505,ORD001516,PRD143,1,329000,329000
ITM002506,ORD001517,PRD047,1,329000,329000
ITM002507,ORD001517,PRD072,3,129000,387000
ITM002508,ORD001518,PRD037,1,149000,149000
ITM002509,ORD001518,PRD138,1,79000,79000
ITM002510,ORD001518,PRD213,1,199000,199000
ITM002511,ORD001519,PRD033,1,199000,199000
ITM002512,ORD001519,PRD266,1,299000,299000
ITM002513,ORD001519,PRD252,1,49000,49000
ITM002514,ORD001520,PRD098,1,299000,299000
ITM002515,ORD001520,PRD042,1,449000,449000
ITM002516,ORD001521,PRD284,1,399000,399000
ITM002517,ORD001522,PRD134,1,129000,129000
ITM002518,ORD001523,PRD127,1,199000,199000
ITM002519,ORD001524,PRD140,3,179000,537000
ITM002520,ORD001524,PRD234,1,199000,199000
ITM002521,ORD001525,PRD295,1,229000,229000
ITM002522,ORD001526,PRD112,1,249000,249000
ITM002523,ORD001527,PRD014,1,449000,449000
ITM002524,ORD001527,PRD069,2,229000,458000
ITM002525,ORD001528,PRD202,1,249000,249000
ITM002526,ORD001528,PRD009,1,499000,499000
ITM002527,ORD001528,PRD249,1,449000,449000
ITM002528,ORD001529,PRD143,1,329000,329000
ITM002529,ORD001529,PRD177,1,449000,449000
ITM002530,ORD001530,PRD229,1,79000,79000
ITM002531,ORD001531,PRD080,1,329000,329000
ITM002532,ORD001531,PRD170,1,349000,349000
ITM002533,ORD001532,PRD090,1,49000,49000
ITM002534,ORD001532,PRD141,2,449000,898000
ITM002535,ORD001532,PRD289,1,79000,79000
ITM002536,ORD001533,PRD115,1,399000,399000
ITM002537,ORD001534,PRD164,1,49000,49000
ITM002538,ORD001535,PRD223,1,499000,499000
ITM002539,ORD001536,PRD254,1,299000,299000
ITM002540,ORD001537,PRD044,2,279000,558000
ITM002541,ORD001538,PRD271,1,129000,129000
ITM002542,ORD001539,PRD082,1,229000,229000
ITM002543,ORD001540,PRD234,1,199000,199000
ITM002544,ORD001541,PRD057,1,299000,299000
ITM002545,ORD001542,PRD043,1,149000,149000
ITM002546,ORD001543,PRD222,1,179000,179000
ITM002547,ORD001544,PRD245,1,129000,129000
ITM002548,ORD001544,PRD224,2,89000,178000
ITM002549,ORD001545,PRD090,1,49000,49000
ITM002550,ORD001546,PRD192,1,229000,229000
ITM002551,ORD001547,PRD043,1,149000,149000
ITM002552,ORD001548,PRD153,1,179000,179000
ITM002553,ORD001549,PRD270,1,349000,349000
ITM002554,ORD001549,PRD193,1,179000,179000
ITM002555,ORD001549,PRD254,1,299000,299000
ITM002556,ORD001550,PRD023,1,149000,149000
ITM002557,ORD001551,PRD030,1,199000,199000
ITM002558,ORD001551,PRD159,1,89000,89000
ITM002559,ORD001552,PRD153,1,179000,179000
ITM002560,ORD001553,PRD148,1,449000,449000
ITM002561,ORD001554,PRD047,3,329000,987000
ITM002562,ORD001555,PRD213,1,199000,199000
ITM002563,ORD001556,PRD175,2,279000,558000
ITM002564,ORD001556,PRD292,1,129000,129000
ITM002565,ORD001557,PRD039,1,399000,399000
ITM002566,ORD001557,PRD262,1,99000,99000
ITM002567,ORD001557,PRD077,1,329000,329000
ITM002568,ORD001558,PRD270,1,349000,349000
ITM002569,ORD001558,PRD247,2,179000,358000
ITM002570,ORD001559,PRD105,1,199000,199000
ITM002571,ORD001560,PRD248,1,299000,299000
ITM002572,ORD001561,PRD125,2,279000,558000
ITM002573,ORD001561,PRD239,1,179000,179000
ITM002574,ORD001561,PRD009,1,499000,499000
ITM002575,ORD001562,PRD252,1,49000,49000
ITM002576,ORD001562,PRD233,1,49000,49000
ITM002577,ORD001563,PRD066,1,349000,349000
ITM002578,ORD001564,PRD042,1,449000,449000
ITM002579,ORD001564,PRD060,2,549000,1098000
ITM002580,ORD001564,PRD286,1,49000,49000
ITM002581,ORD001565,PRD033,1,199000,199000
ITM002582,ORD001566,PRD201,1,119000,119000
ITM002583,ORD001567,PRD006,1,119000,119000
ITM002584,ORD001568,PRD112,1,249000,249000
ITM002585,ORD001569,PRD169,2,179000,358000
ITM002586,ORD001569,PRD213,1,199000,199000
ITM002587,ORD001569,PRD232,1,49000,49000
ITM002588,ORD001570,PRD204,1,69000,69000
ITM002589,ORD001570,PRD169,2,179000,358000
ITM002590,ORD001570,PRD078,1,99000,99000
ITM002591,ORD001571,PRD038,1,299000,299000
ITM002592,ORD001572,PRD071,3,99000,297000
ITM002593,ORD001572,PRD261,1,279000,279000
ITM002594,ORD001572,PRD086,2,329000,658000
ITM002595,ORD001573,PRD132,1,229000,229000
ITM002596,ORD001574,PRD018,1,299000,299000
ITM002597,ORD001574,PRD299,1,399000,399000
ITM002598,ORD001574,PRD047,1,329000,329000
ITM002599,ORD001575,PRD008,2,549000,1098000
ITM002600,ORD001576,PRD272,1,249000,249000
ITM002601,ORD001577,PRD081,1,229000,229000
ITM002602,ORD001577,PRD006,1,119000,119000
ITM002603,ORD001577,PRD296,1,149000,149000
ITM002604,ORD001578,PRD186,1,129000,129000
ITM002605,ORD001578,PRD216,1,199000,199000
ITM002606,ORD001578,PRD248,1,299000,299000
ITM002607,ORD001579,PRD231,1,179000,179000
ITM002608,ORD001580,PRD124,2,179000,358000
ITM002609,ORD001580,PRD026,1,179000,179000
ITM002610,ORD001581,PRD215,1,89000,89000
ITM002611,ORD001581,PRD066,1,349000,349000
ITM002612,ORD001581,PRD162,1,119000,119000
ITM002613,ORD001582,PRD007,1,119000,119000
ITM002614,ORD001582,PRD021,2,549000,1098000
ITM002615,ORD001583,PRD255,1,179000,179000
ITM002616,ORD001584,PRD295,1,229000,229000
ITM002617,ORD001585,PRD035,1,399000,399000
ITM002618,ORD001586,PRD145,2,229000,458000
ITM002619,ORD001586,PRD033,1,199000,199000
ITM002620,ORD001587,PRD215,1,89000,89000
ITM002621,ORD001587,PRD240,1,69000,69000
ITM002622,ORD001588,PRD159,1,89000,89000
ITM002623,ORD001588,PRD009,1,499000,499000
ITM002624,ORD001589,PRD292,1,129000,129000
ITM002625,ORD001590,PRD179,2,399000,798000
ITM002626,ORD001591,PRD230,1,129000,129000
ITM002627,ORD001592,PRD080,1,329000,329000
ITM002628,ORD001593,PRD108,1,229000,229000
ITM002629,ORD001593,PRD214,1,549000,549000
ITM002630,ORD001593,PRD007,1,119000,119000
ITM002631,ORD001594,PRD208,1,329000,329000
ITM002632,ORD001595,PRD154,3,119000,357000
ITM002633,ORD001596,PRD053,2,49000,98000
ITM002634,ORD001597,PRD189,2,399000,798000
ITM002635,ORD001597,PRD031,2,69000,138000
ITM002636,ORD001597,PRD212,1,499000,499000
ITM002637,ORD001598,PRD164,3,49000,147000
ITM002638,ORD001598,PRD261,1,279000,279000
ITM002639,ORD001599,PRD185,1,599000,599000
ITM002640,ORD001600,PRD275,1,329000,329000
ITM002641,ORD001601,PRD200,1,499000,499000
ITM002642,ORD001601,PRD083,1,49000,49000
ITM002643,ORD001602,PRD241,1,79000,79000
ITM002644,ORD001602,PRD013,1,149000,149000
ITM002645,ORD001602,PRD108,3,229000,687000
ITM002646,ORD001603,PRD080,1,329000,329000
ITM002647,ORD001603,PRD092,3,69000,207000
ITM002648,ORD001604,PRD257,1,59000,59000
ITM002649,ORD001604,PRD185,1,599000,599000
ITM002650,ORD001605,PRD082,1,229000,229000
ITM002651,ORD001606,PRD185,1,599000,599000
ITM002652,ORD001606,PRD227,2,99000,198000
ITM002653,ORD001606,PRD052,1,399000,399000
ITM002654,ORD001607,PRD275,1,329000,329000
ITM002655,ORD001608,PRD225,1,399000,399000
ITM002656,ORD001609,PRD151,1,249000,249000
ITM002657,ORD001609,PRD199,1,69000,69000
ITM002658,ORD001609,PRD022,1,299000,299000
ITM002659,ORD001610,PRD256,1,49000,49000
ITM002660,ORD001611,PRD199,1,69000,69000
ITM002661,ORD001611,PRD211,1,329000,329000
ITM002662,ORD001612,PRD194,2,119000,238000
ITM002663,ORD001612,PRD078,1,99000,99000
ITM002664,ORD001612,PRD084,2,69000,138000
ITM002665,ORD001613,PRD200,2,499000,998000
ITM002666,ORD001614,PRD069,2,229000,458000
ITM002667,ORD001615,PRD221,2,119000,238000
ITM002668,ORD001615,PRD179,2,399000,798000
ITM002669,ORD001615,PRD029,1,499000,499000
ITM002670,ORD001616,PRD008,1,549000,549000
ITM002671,ORD001617,PRD218,1,199000,199000
ITM002672,ORD001618,PRD034,1,279000,279000
ITM002673,ORD001618,PRD088,2,199000,398000
ITM002674,ORD001619,PRD093,1,279000,279000
ITM002675,ORD001620,PRD221,1,119000,119000
ITM002676,ORD001621,PRD152,1,59000,59000
ITM002677,ORD001622,PRD145,1,229000,229000
ITM002678,ORD001623,PRD288,1,99000,99000
ITM002679,ORD001623,PRD183,1,119000,119000
ITM002680,ORD001623,PRD269,1,329000,329000
ITM002681,ORD001624,PRD011,1,149000,149000
ITM002682,ORD001625,PRD054,1,549000,549000
ITM002683,ORD001626,PRD006,1,119000,119000
ITM002684,ORD001626,PRD016,1,89000,89000
ITM002685,ORD001626,PRD103,1,499000,499000
ITM002686,ORD001627,PRD208,2,329000,658000
ITM002687,ORD001627,PRD194,1,119000,119000
ITM002688,ORD001628,PRD108,1,229000,229000
ITM002689,ORD001628,PRD257,1,59000,59000
ITM002690,ORD001629,PRD071,1,99000,99000
ITM002691,ORD001630,PRD051,1,399000,399000
ITM002692,ORD001631,PRD138,1,79000,79000
ITM002693,ORD001632,PRD204,1,69000,69000
ITM002694,ORD001632,PRD022,3,299000,897000
ITM002695,ORD001632,PRD268,1,599000,599000
ITM002696,ORD001633,PRD156,1,99000,99000
ITM002697,ORD001634,PRD235,1,59000,59000
ITM002698,ORD001634,PRD274,1,229000,229000
ITM002699,ORD001634,PRD035,2,399000,798000
ITM002700,ORD001635,PRD011,1,149000,149000
ITM002701,ORD001635,PRD176,2,599000,1198000
ITM002702,ORD001636,PRD220,1,329000,329000
ITM002703,ORD001636,PRD143,2,329000,658000
ITM002704,ORD001636,PRD110,2,199000,398000
ITM002705,ORD001637,PRD199,1,69000,69000
ITM002706,ORD001637,PRD164,1,49000,49000
ITM002707,ORD001638,PRD057,2,299000,598000
ITM002708,ORD001639,PRD274,1,229000,229000
ITM002709,ORD001639,PRD261,1,279000,279000
ITM002710,ORD001640,PRD239,1,179000,179000
ITM002711,ORD001641,PRD223,1,499000,499000
ITM002712,ORD001641,PRD131,1,99000,99000
ITM002713,ORD001642,PRD123,2,89000,178000
ITM002714,ORD001643,PRD083,1,49000,49000
ITM002715,ORD001643,PRD091,1,69000,69000
ITM002716,ORD001644,PRD077,1,329000,329000
ITM002717,ORD001644,PRD192,2,229000,458000
ITM002718,ORD001645,PRD237,1,199000,199000
ITM002719,ORD001645,PRD287,2,449000,898000
ITM002720,ORD001646,PRD029,1,499000,499000
ITM002721,ORD001646,PRD221,1,119000,119000
ITM002722,ORD001647,PRD194,3,119000,357000
ITM002723,ORD001648,PRD057,3,299000,897000
ITM002724,ORD001649,PRD152,3,59000,177000
ITM002725,ORD001649,PRD092,1,69000,69000
ITM002726,ORD001650,PRD086,2,329000,658000
ITM002727,ORD001651,PRD248,1,299000,299000
ITM002728,ORD001652,PRD056,1,229000,229000
ITM002729,ORD001653,PRD070,1,349000,349000
ITM002730,ORD001654,PRD092,1,69000,69000
ITM002731,ORD001655,PRD038,1,299000,299000
ITM002732,ORD001655,PRD239,1,179000,179000
ITM002733,ORD001656,PRD286,2,49000,98000
ITM002734,ORD001657,PRD179,1,399000,399000
ITM002735,ORD001657,PRD188,3,69000,207000
ITM002736,ORD001657,PRD255,1,179000,179000
ITM002737,ORD001658,PRD299,1,399000,399000
ITM002738,ORD001658,PRD280,1,229000,229000
ITM002739,ORD001659,PRD178,1,249000,249000
ITM002740,ORD001660,PRD102,1,59000,59000
ITM002741,ORD001661,PRD046,1,199000,199000
ITM002742,ORD001662,PRD231,1,179000,179000
ITM002743,ORD001662,PRD021,1,549000,549000
ITM002744,ORD001663,PRD285,1,499000,499000
ITM002745,ORD001664,PRD206,1,59000,59000
ITM002746,ORD001665,PRD169,1,179000,179000
ITM002747,ORD001665,PRD261,1,279000,279000
ITM002748,ORD001665,PRD022,1,299000,299000
ITM002749,ORD001666,PRD266,1,299000,299000
ITM002750,ORD001667,PRD071,3,99000,297000
ITM002751,ORD001668,PRD098,2,299000,598000
ITM002752,ORD001668,PRD204,1,69000,69000
ITM002753,ORD001669,PRD297,1,349000,349000
ITM002754,ORD001670,PRD252,2,49000,98000
ITM002755,ORD001671,PRD203,1,59000,59000
ITM002756,ORD001671,PRD149,1,549000,549000
ITM002757,ORD001672,PRD139,1,599000,599000
ITM002758,ORD001672,PRD283,1,249000,249000
ITM002759,ORD001672,PRD251,1,129000,129000
ITM002760,ORD001673,PRD259,1,599000,599000
ITM002761,ORD001674,PRD262,1,99000,99000
ITM002762,ORD001674,PRD064,1,449000,449000
ITM002763,ORD001675,PRD072,1,129000,129000
ITM002764,ORD001675,PRD123,1,89000,89000
ITM002765,ORD001676,PRD241,2,79000,158000
ITM002766,ORD001676,PRD288,2,99000,198000
ITM002767,ORD001677,PRD010,1,99000,99000
ITM002768,ORD001677,PRD069,1,229000,229000
ITM002769,ORD001677,PRD198,1,149000,149000
ITM002770,ORD001678,PRD064,1,449000,449000
ITM002771,ORD001678,PRD271,1,129000,129000
ITM002772,ORD001679,PRD027,1,229000,229000
ITM002773,ORD001679,PRD050,2,89000,178000
ITM002774,ORD001680,PRD244,2,49000,98000
ITM002775,ORD001681,PRD136,1,119000,119000
ITM002776,ORD001682,PRD267,1,59000,59000
ITM002777,ORD001683,PRD274,1,229000,229000
ITM002778,ORD001683,PRD251,1,129000,129000
ITM002779,ORD001684,PRD160,2,79000,158000
ITM002780,ORD001684,PRD229,1,79000,79000
ITM002781,ORD001685,PRD215,1,89000,89000
ITM002782,ORD001686,PRD292,2,129000,258000
ITM002783,ORD001686,PRD265,1,329000,329000
ITM002784,ORD001687,PRD034,1,279000,279000
ITM002785,ORD001688,PRD293,1,249000,249000
ITM002786,ORD001689,PRD238,1,499000,499000
ITM002787,ORD001690,PRD050,1,89000,89000
ITM002788,ORD001690,PRD131,2,99000,198000
ITM002789,ORD001691,PRD022,1,299000,299000
ITM002790,ORD001691,PRD290,1,279000,279000
ITM002791,ORD001692,PRD094,1,89000,89000
ITM002792,ORD001692,PRD140,1,179000,179000
ITM002793,ORD001693,PRD265,1,329000,329000
ITM002794,ORD001694,PRD121,1,89000,89000
ITM002795,ORD001695,PRD172,1,59000,59000
ITM002796,ORD001696,PRD245,1,129000,129000
ITM002797,ORD001697,PRD136,3,119000,357000
ITM002798,ORD001698,PRD189,1,399000,399000
ITM002799,ORD001698,PRD200,1,499000,499000
ITM002800,ORD001699,PRD195,1,149000,149000
ITM002801,ORD001700,PRD198,2,149000,298000
ITM002802,ORD001700,PRD138,1,79000,79000
ITM002803,ORD001701,PRD122,2,119000,238000
ITM002804,ORD001701,PRD055,1,129000,129000
ITM002805,ORD001702,PRD173,2,249000,498000
ITM002806,ORD001702,PRD202,1,249000,249000
ITM002807,ORD001703,PRD029,1,499000,499000
ITM002808,ORD001704,PRD101,2,279000,558000
ITM002809,ORD001705,PRD163,1,119000,119000
ITM002810,ORD001705,PRD298,1,279000,279000
ITM002811,ORD001705,PRD279,1,449000,449000
ITM002812,ORD001706,PRD050,1,89000,89000
ITM002813,ORD001706,PRD167,1,149000,149000
ITM002814,ORD001707,PRD261,1,279000,279000
ITM002815,ORD001708,PRD070,1,349000,349000
ITM002816,ORD001709,PRD224,1,89000,89000
ITM002817,ORD001710,PRD014,1,449000,449000
ITM002818,ORD001710,PRD224,2,89000,178000
ITM002819,ORD001711,PRD054,1,549000,549000
ITM002820,ORD001711,PRD192,1,229000,229000
ITM002821,ORD001712,PRD185,1,599000,599000
ITM002822,ORD001713,PRD280,1,229000,229000
ITM002823,ORD001714,PRD272,1,249000,249000
ITM002824,ORD001715,PRD219,1,229000,229000
ITM002825,ORD001715,PRD193,1,179000,179000
ITM002826,ORD001716,PRD118,1,349000,349000
ITM002827,ORD001717,PRD249,1,449000,449000
ITM002828,ORD001718,PRD130,1,229000,229000
ITM002829,ORD001718,PRD243,1,279000,279000
ITM002830,ORD001719,PRD194,1,119000,119000
ITM002831,ORD001719,PRD009,1,499000,499000
ITM002832,ORD001719,PRD293,1,249000,249000
ITM002833,ORD001720,PRD231,2,179000,358000
ITM002834,ORD001721,PRD130,1,229000,229000
ITM002835,ORD001721,PRD135,2,149000,298000
ITM002836,ORD001722,PRD225,1,399000,399000
ITM002837,ORD001723,PRD289,1,79000,79000
ITM002838,ORD001723,PRD266,1,299000,299000
ITM002839,ORD001723,PRD241,2,79000,158000
ITM002840,ORD001724,PRD147,1,349000,349000
ITM002841,ORD001725,PRD210,1,249000,249000
ITM002842,ORD001726,PRD173,1,249000,249000
ITM002843,ORD001726,PRD122,2,119000,238000
ITM002844,ORD001727,PRD001,1,599000,599000
ITM002845,ORD001727,PRD269,1,329000,329000
ITM002846,ORD001728,PRD127,1,199000,199000
ITM002847,ORD001728,PRD025,1,59000,59000
ITM002848,ORD001728,PRD241,2,79000,158000
ITM002849,ORD001729,PRD006,1,119000,119000
ITM002850,ORD001729,PRD029,1,499000,499000
ITM002851,ORD001729,PRD150,1,89000,89000
ITM002852,ORD001730,PRD076,1,199000,199000
ITM002853,ORD001730,PRD208,1,329000,329000
ITM002854,ORD001731,PRD105,1,199000,199000
ITM002855,ORD001732,PRD284,1,399000,399000
ITM002856,ORD001732,PRD236,3,59000,177000
ITM002857,ORD001733,PRD174,1,69000,69000
ITM002858,ORD001733,PRD245,1,129000,129000
ITM002859,ORD001734,PRD213,1,199000,199000
ITM002860,ORD001735,PRD171,1,129000,129000
ITM002861,ORD001735,PRD115,2,399000,798000
ITM002862,ORD001736,PRD219,1,229000,229000
ITM002863,ORD001736,PRD099,3,79000,237000
ITM002864,ORD001736,PRD290,1,279000,279000
ITM002865,ORD001737,PRD218,1,199000,199000
ITM002866,ORD001737,PRD173,1,249000,249000
ITM002867,ORD001738,PRD227,2,99000,198000
ITM002868,ORD001738,PRD247,1,179000,179000
ITM002869,ORD001739,PRD164,1,49000,49000
ITM002870,ORD001739,PRD167,1,149000,149000
ITM002871,ORD001740,PRD240,1,69000,69000
ITM002872,ORD001741,PRD176,1,599000,599000
ITM002873,ORD001742,PRD160,1,79000,79000
ITM002874,ORD001743,PRD124,1,179000,179000
ITM002875,ORD001743,PRD171,1,129000,129000
ITM002876,ORD001744,PRD072,2,129000,258000
ITM002877,ORD001745,PRD095,1,89000,89000
ITM002878,ORD001745,PRD134,2,129000,258000
ITM002879,ORD001745,PRD140,1,179000,179000
ITM002880,ORD001746,PRD281,1,149000,149000
ITM002881,ORD001746,PRD010,3,99000,297000
ITM002882,ORD001747,PRD295,1,229000,229000
ITM002883,ORD001748,PRD204,3,69000,207000
ITM002884,ORD001749,PRD028,1,299000,299000
ITM002885,ORD001750,PRD257,1,59000,59000
ITM002886,ORD001751,PRD232,1,49000,49000
ITM002887,ORD001751,PRD062,1,129000,129000
ITM002888,ORD001752,PRD130,2,229000,458000
ITM002889,ORD001752,PRD230,1,129000,129000
ITM002890,ORD001752,PRD045,2,49000,98000
ITM002891,ORD001753,PRD147,1,349000,349000
ITM002892,ORD001753,PRD189,1,399000,399000
ITM002893,ORD001754,PRD097,2,49000,98000
ITM002894,ORD001755,PRD249,1,449000,449000
ITM002895,ORD001756,PRD181,1,279000,279000
ITM002896,ORD001757,PRD181,1,279000,279000
ITM002897,ORD001758,PRD089,1,149000,149000
ITM002898,ORD001758,PRD007,1,119000,119000
ITM002899,ORD001759,PRD209,1,249000,249000
ITM002900,ORD001760,PRD260,2,79000,158000
ITM002901,ORD001761,PRD295,1,229000,229000
ITM002902,ORD001761,PRD149,1,549000,549000
ITM002903,ORD001762,PRD003,2,349000,698000
ITM002904,ORD001763,PRD055,1,129000,129000
ITM002905,ORD001763,PRD248,1,299000,299000
ITM002906,ORD001764,PRD009,1,499000,499000
ITM002907,ORD001765,PRD188,1,69000,69000
ITM002908,ORD001765,PRD100,1,79000,79000
ITM002909,ORD001766,PRD297,1,349000,349000
ITM002910,ORD001766,PRD044,2,279000,558000
ITM002911,ORD001766,PRD012,1,599000,599000
ITM002912,ORD001767,PRD074,2,449000,898000
ITM002913,ORD001767,PRD160,1,79000,79000
ITM002914,ORD001768,PRD051,2,399000,798000
ITM002915,ORD001769,PRD298,1,279000,279000
ITM002916,ORD001769,PRD255,1,179000,179000
ITM002917,ORD001769,PRD010,2,99000,198000
ITM002918,ORD001770,PRD201,1,119000,119000
ITM002919,ORD001771,PRD102,1,59000,59000
ITM002920,ORD001771,PRD297,1,349000,349000
ITM002921,ORD001771,PRD010,2,99000,198000
ITM002922,ORD001772,PRD147,1,349000,349000
ITM002923,ORD001773,PRD090,1,49000,49000
ITM002924,ORD001774,PRD128,1,279000,279000
ITM002925,ORD001775,PRD233,1,49000,49000
ITM002926,ORD001775,PRD280,1,229000,229000
ITM002927,ORD001776,PRD180,1,279000,279000
ITM002928,ORD001777,PRD238,1,499000,499000
ITM002929,ORD001777,PRD017,1,149000,149000
ITM002930,ORD001778,PRD122,1,119000,119000
ITM002931,ORD001779,PRD103,1,499000,499000
ITM002932,ORD001779,PRD107,1,399000,399000
ITM002933,ORD001780,PRD205,1,119000,119000
ITM002934,ORD001780,PRD117,1,49000,49000
ITM002935,ORD001781,PRD129,2,79000,158000
ITM002936,ORD001781,PRD024,1,149000,149000
ITM002937,ORD001781,PRD172,1,59000,59000
ITM002938,ORD001782,PRD189,1,399000,399000
ITM002939,ORD001783,PRD193,3,179000,537000
ITM002940,ORD001783,PRD246,1,399000,399000
ITM002941,ORD001784,PRD155,1,499000,499000
ITM002942,ORD001785,PRD179,1,399000,399000
ITM002943,ORD001785,PRD084,1,69000,69000
ITM002944,ORD001786,PRD055,1,129000,129000
ITM002945,ORD001787,PRD157,3,69000,207000
ITM002946,ORD001788,PRD001,1,599000,599000
ITM002947,ORD001789,PRD063,1,89000,89000
ITM002948,ORD001790,PRD232,1,49000,49000
ITM002949,ORD001790,PRD110,2,199000,398000
ITM002950,ORD001791,PRD217,1,129000,129000
ITM002951,ORD001792,PRD216,2,199000,398000
ITM002952,ORD001793,PRD141,2,449000,898000
ITM002953,ORD001794,PRD134,1,129000,129000
ITM002954,ORD001794,PRD205,2,119000,238000
ITM002955,ORD001794,PRD029,2,499000,998000
ITM002956,ORD001795,PRD254,1,299000,299000
ITM002957,ORD001796,PRD050,1,89000,89000
ITM002958,ORD001797,PRD279,1,449000,449000
ITM002959,ORD001797,PRD024,1,149000,149000
ITM002960,ORD001797,PRD248,1,299000,299000
ITM002961,ORD001798,PRD146,1,329000,329000
ITM002962,ORD001799,PRD245,1,129000,129000
ITM002963,ORD001800,PRD025,2,59000,118000
ITM002964,ORD001800,PRD131,1,99000,99000
ITM002965,ORD001800,PRD003,1,349000,349000
ITM002966,ORD001801,PRD290,1,279000,279000
ITM002967,ORD001802,PRD200,1,499000,499000
ITM002968,ORD001802,PRD204,1,69000,69000
ITM002969,ORD001803,PRD196,1,449000,449000
